transaction_id,user_id,merchant_id,amount,timestamp,location,payment_method,device_id,is_fraud
TXN_004927,USER_0187,MERCH_004,399.28,2025-03-07 04:13:24,Dallas,wallet,DEV_0165,0
TXN_006735,USER_0489,MERCH_036,17.1,2025-01-06 05:01:24,San Diego,UPI,DEV_0161,0
TXN_002607,USER_0175,MERCH_074,398.97,2025-03-09 19:13:32,Houston,debit_card,DEV_0165,0
TXN_007466,USER_0291,MERCH_009,290.11,2025-01-27 22:02:13,Phoenix,debit_card,DEV_0149,0
TXN_000238,USER_0062,MERCH_001,253.72,2025-02-11 19:29:56,Chicago,debit_card,DEV_0195,0
TXN_004015,USER_0414,MERCH_092,279.52,2025-02-07 16:25:10,Phoenix,net_banking,DEV_0366,0
TXN_009262,USER_0079,MERCH_031,460.02,2025-02-24 02:09:28,Houston,net_banking,DEV_0296,0
TXN_002977,USER_0428,MERCH_068,70.89,2025-02-23 23:05:33,Dallas,credit_card,DEV_0134,0
TXN_005712,USER_0186,MERCH_004,365.99,2025-01-02 03:32:38,Philadelphia,credit_card,DEV_0077,0
TXN_009856,USER_0244,MERCH_080,525.95,2025-01-27 05:27:40,Austin,UPI,DEV_0094,1
TXN_005473,USER_0116,MERCH_010,420.42,2025-03-26 14:42:47,Los Angeles,wallet,DEV_0017,0
TXN_000945,USER_0358,MERCH_029,85.07,2025-03-07 09:41:01,San Antonio,net_banking,DEV_0386,0
TXN_008251,USER_0481,MERCH_038,175.19,2025-01-07 06:07:28,Phoenix,UPI,DEV_0298,0
TXN_007681,USER_0046,MERCH_098,70.14,2025-03-06 19:57:08,Los Angeles,net_banking,DEV_0299,0
TXN_005097,USER_0418,MERCH_011,181.14,2025-03-02 09:22:00,Dallas,wallet,DEV_0187,0
TXN_006805,USER_0025,MERCH_049,436.34,2025-02-08 10:24:37,Chicago,wallet,DEV_0282,0
TXN_005803,USER_0295,MERCH_066,24.18,2025-01-12 09:23:40,Houston,wallet,DEV_0256,0
TXN_003552,USER_0471,MERCH_028,383.9,2025-02-21 08:51:40,Los Angeles,net_banking,DEV_0085,0
TXN_009969,USER_0472,MERCH_024,3958.9,2025-02-14 17:40:26,San Diego,credit_card,DEV_0173,1
TXN_003360,USER_0201,MERCH_021,472.41,2025-02-25 00:13:47,Houston,debit_card,DEV_0265,0
TXN_008249,USER_0250,MERCH_049,378.52,2025-01-09 13:57:26,Phoenix,UPI,DEV_0074,0
TXN_002410,USER_0367,MERCH_020,275.0,2025-03-01 04:37:25,San Antonio,debit_card,DEV_0143,0
TXN_004507,USER_0130,MERCH_047,145.24,2025-03-12 23:51:16,Los Angeles,UPI,DEV_0352,0
TXN_008462,USER_0159,MERCH_030,483.3,2025-02-27 20:37:31,Phoenix,UPI,DEV_0389,0
TXN_003982,USER_0030,MERCH_026,89.95,2025-03-09 20:28:44,Houston,credit_card,DEV_0305,0
TXN_000146,USER_0166,MERCH_078,132.68,2025-01-09 20:48:25,Houston,wallet,DEV_0301,0
TXN_006648,USER_0229,MERCH_023,255.84,2025-02-02 22:11:57,Los Angeles,wallet,DEV_0064,0
TXN_002294,USER_0424,MERCH_093,39.3,2025-03-20 19:18:37,San Antonio,credit_card,DEV_0187,0
TXN_002253,USER_0421,MERCH_068,288.84,2025-01-04 22:42:01,Los Angeles,UPI,DEV_0191,0
TXN_003611,USER_0083,MERCH_060,212.63,2025-01-21 00:52:37,San Antonio,UPI,DEV_0121,0
TXN_005353,USER_0187,MERCH_006,363.96,2025-02-24 21:42:06,San Antonio,net_banking,DEV_0312,0
TXN_001736,USER_0243,MERCH_091,393.53,2025-01-11 00:09:30,Dallas,wallet,DEV_0093,0
TXN_007915,USER_0320,MERCH_001,149.47,2025-02-15 09:18:13,Austin,credit_card,DEV_0326,0
TXN_007659,USER_0452,MERCH_028,243.14,2025-03-05 10:12:58,Los Angeles,debit_card,DEV_0329,0
TXN_000114,USER_0492,MERCH_047,321.44,2025-03-22 11:01:40,San Diego,debit_card,DEV_0223,0
TXN_008860,USER_0169,MERCH_057,176.33,2025-03-17 12:40:15,San Diego,wallet,DEV_0157,0
TXN_005649,USER_0096,MERCH_029,52.63,2025-01-14 10:07:59,San Antonio,UPI,DEV_0101,0
TXN_009844,USER_0293,MERCH_065,4541.95,2025-01-13 02:37:32,Phoenix,debit_card,DEV_0397,1
TXN_000498,USER_0218,MERCH_014,370.63,2025-03-05 11:09:55,Houston,UPI,DEV_0017,0
TXN_007822,USER_0488,MERCH_050,492.09,2025-03-08 00:27:33,San Antonio,wallet,DEV_0130,0
TXN_000720,USER_0313,MERCH_026,101.9,2025-03-24 17:45:24,San Antonio,debit_card,DEV_0235,0
TXN_007258,USER_0206,MERCH_001,386.25,2025-01-11 08:54:17,San Diego,UPI,DEV_0115,0
TXN_008843,USER_0074,MERCH_001,256.36,2025-03-24 05:49:45,Houston,UPI,DEV_0050,0
TXN_005730,USER_0136,MERCH_043,23.14,2025-03-01 22:11:11,Austin,wallet,DEV_0224,0
TXN_003089,USER_0448,MERCH_085,189.36,2025-03-17 11:12:32,Philadelphia,wallet,DEV_0230,0
TXN_007226,USER_0241,MERCH_027,455.18,2025-02-08 23:28:59,Dallas,wallet,DEV_0050,0
TXN_007306,USER_0280,MERCH_016,141.21,2025-01-19 16:46:03,Houston,UPI,DEV_0365,0
TXN_006508,USER_0388,MERCH_064,446.66,2025-01-22 02:42:45,Los Angeles,credit_card,DEV_0157,0
TXN_000596,USER_0173,MERCH_039,168.08,2025-01-16 07:00:38,San Antonio,net_banking,DEV_0333,0
TXN_009092,USER_0081,MERCH_092,40.23,2025-03-22 10:50:26,Los Angeles,UPI,DEV_0263,0
TXN_006095,USER_0303,MERCH_098,276.56,2025-03-08 21:53:36,Phoenix,credit_card,DEV_0388,0
TXN_006053,USER_0183,MERCH_075,438.66,2025-02-19 07:39:08,San Diego,wallet,DEV_0369,0
TXN_005164,USER_0496,MERCH_088,41.54,2025-03-03 18:15:06,Phoenix,wallet,DEV_0198,0
TXN_001647,USER_0367,MERCH_004,88.52,2025-02-01 16:48:07,San Antonio,UPI,DEV_0113,0
TXN_008167,USER_0269,MERCH_008,189.92,2025-02-22 06:46:38,Chicago,debit_card,DEV_0215,0
TXN_006920,USER_0019,MERCH_060,313.05,2025-03-16 01:35:32,San Antonio,wallet,DEV_0310,0
TXN_002700,USER_0255,MERCH_047,399.23,2025-02-11 17:54:38,New York,wallet,DEV_0356,0
TXN_008203,USER_0285,MERCH_016,282.51,2025-01-04 04:46:20,Los Angeles,wallet,DEV_0383,0
TXN_001700,USER_0312,MERCH_013,449.32,2025-01-17 13:52:13,Philadelphia,net_banking,DEV_0093,0
TXN_008943,USER_0108,MERCH_013,398.74,2025-02-07 23:33:12,Phoenix,UPI,DEV_0125,0
TXN_005404,USER_0065,MERCH_032,412.53,2025-02-01 17:09:28,Los Angeles,credit_card,DEV_0250,0
TXN_007219,USER_0429,MERCH_060,441.04,2025-01-29 04:24:03,New York,credit_card,DEV_0044,0
TXN_007502,USER_0479,MERCH_045,286.42,2025-02-13 14:01:06,Houston,UPI,DEV_0149,0
TXN_002942,USER_0273,MERCH_023,345.38,2025-03-28 16:36:31,San Antonio,credit_card,DEV_0044,0
TXN_006301,USER_0048,MERCH_088,349.6,2025-02-16 01:21:56,San Diego,UPI,DEV_0140,0
TXN_000086,USER_0076,MERCH_084,346.93,2025-03-28 16:02:53,Los Angeles,net_banking,DEV_0113,0
TXN_002308,USER_0161,MERCH_067,193.44,2025-03-26 00:32:54,San Diego,debit_card,DEV_0269,0
TXN_002677,USER_0428,MERCH_089,448.66,2025-01-19 06:50:36,New York,wallet,DEV_0056,0
TXN_008216,USER_0340,MERCH_058,477.95,2025-01-18 03:34:14,New York,wallet,DEV_0335,0
TXN_007729,USER_0498,MERCH_060,14.13,2025-01-21 20:46:30,San Diego,wallet,DEV_0324,0
TXN_002594,USER_0448,MERCH_018,396.25,2025-02-07 00:51:36,Chicago,net_banking,DEV_0188,0
TXN_005884,USER_0174,MERCH_091,318.99,2025-02-06 19:19:45,Philadelphia,UPI,DEV_0090,0
TXN_001029,USER_0144,MERCH_004,176.18,2025-02-06 10:22:27,Dallas,debit_card,DEV_0293,0
TXN_000136,USER_0268,MERCH_049,230.75,2025-02-12 23:36:52,Phoenix,wallet,DEV_0220,0
TXN_006831,USER_0028,MERCH_006,315.39,2025-03-05 18:25:43,Dallas,credit_card,DEV_0280,0
TXN_007814,USER_0073,MERCH_027,474.0,2025-02-16 15:14:19,Phoenix,debit_card,DEV_0092,0
TXN_002854,USER_0169,MERCH_023,277.08,2025-01-20 10:37:58,New York,net_banking,DEV_0041,0
TXN_004409,USER_0337,MERCH_056,10.53,2025-03-11 15:15:36,Austin,UPI,DEV_0139,0
TXN_001200,USER_0229,MERCH_046,55.32,2025-01-06 08:14:15,Austin,debit_card,DEV_0299,0
TXN_004717,USER_0331,MERCH_094,441.61,2025-03-09 07:46:30,New York,wallet,DEV_0358,0
TXN_009517,USER_0160,MERCH_079,303.13,2025-03-30 01:17:21,New York,UPI,DEV_0366,0
TXN_006594,USER_0411,MERCH_027,253.45,2025-02-27 15:24:15,Houston,wallet,DEV_0181,0
TXN_000566,USER_0484,MERCH_026,76.69,2025-03-16 18:34:18,Austin,credit_card,DEV_0080,0
TXN_007328,USER_0418,MERCH_100,187.89,2025-01-25 09:33:38,Philadelphia,wallet,DEV_0204,0
TXN_005430,USER_0091,MERCH_068,26.79,2025-02-16 12:32:27,Chicago,net_banking,DEV_0081,0
TXN_003927,USER_0026,MERCH_003,461.47,2025-03-21 05:16:04,Austin,wallet,DEV_0142,0
TXN_006055,USER_0405,MERCH_037,409.84,2025-02-03 02:13:23,Austin,net_banking,DEV_0285,0
TXN_007589,USER_0215,MERCH_048,34.31,2025-02-21 18:54:34,Houston,net_banking,DEV_0283,0
TXN_007122,USER_0039,MERCH_041,235.37,2025-01-28 20:24:25,San Antonio,net_banking,DEV_0019,0
TXN_006572,USER_0071,MERCH_004,195.8,2025-02-17 10:59:13,Los Angeles,debit_card,DEV_0378,0
TXN_006535,USER_0325,MERCH_014,180.44,2025-02-17 00:52:24,Philadelphia,wallet,DEV_0170,0
TXN_008913,USER_0032,MERCH_035,430.24,2025-02-19 15:44:50,Dallas,UPI,DEV_0371,0
TXN_008275,USER_0123,MERCH_068,341.33,2025-01-15 20:48:53,Philadelphia,UPI,DEV_0073,0
TXN_002330,USER_0352,MERCH_069,413.05,2025-01-19 19:06:36,Los Angeles,debit_card,DEV_0110,0
TXN_003515,USER_0348,MERCH_066,426.57,2025-03-03 18:31:42,New York,wallet,DEV_0377,0
TXN_002187,USER_0018,MERCH_083,144.73,2025-02-16 11:31:59,San Antonio,credit_card,DEV_0357,0
TXN_000195,USER_0114,MERCH_083,40.98,2025-03-21 23:43:19,San Diego,UPI,DEV_0333,0
TXN_007257,USER_0355,MERCH_064,235.2,2025-02-24 04:48:20,Philadelphia,debit_card,DEV_0366,0
TXN_005666,USER_0119,MERCH_083,77.08,2025-02-09 19:14:07,Houston,wallet,DEV_0371,0
TXN_005059,USER_0402,MERCH_064,483.43,2025-03-25 08:53:35,Philadelphia,wallet,DEV_0140,0
TXN_000802,USER_0125,MERCH_006,72.66,2025-02-27 12:16:12,Chicago,debit_card,DEV_0323,0
TXN_008848,USER_0402,MERCH_076,151.58,2025-03-07 04:27:38,San Antonio,credit_card,DEV_0223,0
TXN_009928,USER_0311,MERCH_083,1054.99,2025-03-12 07:43:33,Phoenix,wallet,DEV_0083,1
TXN_002068,USER_0022,MERCH_071,361.51,2025-01-06 21:42:15,Phoenix,UPI,DEV_0009,0
TXN_009082,USER_0324,MERCH_082,192.91,2025-01-21 10:26:12,New York,credit_card,DEV_0037,0
TXN_008744,USER_0382,MERCH_035,176.74,2025-02-16 19:38:59,Philadelphia,wallet,DEV_0177,0
TXN_000644,USER_0473,MERCH_016,343.78,2025-01-24 11:45:23,Philadelphia,net_banking,DEV_0305,0
TXN_009374,USER_0028,MERCH_054,90.42,2025-02-19 22:04:18,Chicago,credit_card,DEV_0068,0
TXN_005103,USER_0301,MERCH_029,162.41,2025-03-16 00:03:55,Austin,credit_card,DEV_0281,0
TXN_005460,USER_0080,MERCH_058,391.21,2025-03-03 08:17:07,San Antonio,credit_card,DEV_0003,0
TXN_001637,USER_0063,MERCH_068,146.94,2025-03-09 21:24:16,Houston,UPI,DEV_0232,0
TXN_000120,USER_0144,MERCH_077,353.58,2025-01-27 19:45:08,Dallas,credit_card,DEV_0265,0
TXN_002981,USER_0205,MERCH_080,342.17,2025-03-12 11:40:42,Chicago,wallet,DEV_0293,0
TXN_005069,USER_0135,MERCH_044,129.64,2025-03-19 17:16:38,Philadelphia,net_banking,DEV_0188,0
TXN_003074,USER_0073,MERCH_051,154.07,2025-01-05 04:12:00,Los Angeles,net_banking,DEV_0142,0
TXN_008927,USER_0328,MERCH_028,453.84,2025-02-25 06:15:04,Los Angeles,net_banking,DEV_0218,0
TXN_003278,USER_0390,MERCH_032,414.5,2025-02-09 11:31:07,Phoenix,wallet,DEV_0280,0
TXN_002135,USER_0203,MERCH_092,122.37,2025-03-19 19:07:49,Chicago,UPI,DEV_0170,0
TXN_008941,USER_0044,MERCH_057,55.12,2025-02-28 14:37:55,New York,net_banking,DEV_0014,0
TXN_004970,USER_0411,MERCH_031,47.67,2025-03-01 14:32:16,Dallas,UPI,DEV_0138,0
TXN_006195,USER_0108,MERCH_008,484.12,2025-03-27 00:00:04,Phoenix,credit_card,DEV_0181,0
TXN_000134,USER_0416,MERCH_073,475.07,2025-01-09 06:29:09,Houston,credit_card,DEV_0286,0
TXN_007731,USER_0451,MERCH_007,449.12,2025-01-28 20:16:56,Philadelphia,wallet,DEV_0067,0
TXN_005324,USER_0273,MERCH_062,392.14,2025-02-03 01:45:18,Houston,credit_card,DEV_0060,0
TXN_009640,USER_0471,MERCH_055,347.97,2025-01-22 06:38:22,Dallas,net_banking,DEV_0137,0
TXN_006160,USER_0055,MERCH_043,160.89,2025-01-01 00:31:07,Phoenix,UPI,DEV_0094,0
TXN_002559,USER_0365,MERCH_011,183.81,2025-03-19 14:32:42,San Diego,credit_card,DEV_0319,0
TXN_000062,USER_0283,MERCH_019,220.6,2025-01-05 01:28:05,Phoenix,UPI,DEV_0021,0
TXN_001358,USER_0138,MERCH_073,304.17,2025-01-09 18:13:59,San Antonio,UPI,DEV_0315,0
TXN_006725,USER_0235,MERCH_025,222.71,2025-02-24 19:35:19,Austin,credit_card,DEV_0047,0
TXN_002467,USER_0357,MERCH_087,159.28,2025-01-23 13:54:51,Austin,wallet,DEV_0209,0
TXN_000679,USER_0269,MERCH_044,222.5,2025-03-08 16:18:49,Chicago,UPI,DEV_0251,0
TXN_006797,USER_0009,MERCH_068,170.22,2025-02-26 05:49:24,Chicago,UPI,DEV_0325,0
TXN_000741,USER_0361,MERCH_091,327.34,2025-03-15 07:31:42,Austin,wallet,DEV_0379,0
TXN_005307,USER_0473,MERCH_084,361.74,2025-02-09 14:03:53,Los Angeles,debit_card,DEV_0266,0
TXN_007627,USER_0151,MERCH_075,92.13,2025-01-19 18:21:02,Philadelphia,net_banking,DEV_0226,0
TXN_003641,USER_0017,MERCH_071,397.82,2025-03-05 05:13:53,Philadelphia,debit_card,DEV_0292,0
TXN_000444,USER_0310,MERCH_099,310.79,2025-02-27 19:52:07,San Antonio,UPI,DEV_0016,0
TXN_008140,USER_0351,MERCH_076,487.74,2025-02-01 07:00:35,San Diego,debit_card,DEV_0146,0
TXN_003258,USER_0301,MERCH_038,464.62,2025-02-19 08:13:57,New York,credit_card,DEV_0280,0
TXN_004663,USER_0475,MERCH_099,96.65,2025-01-12 13:48:38,Philadelphia,debit_card,DEV_0303,0
TXN_001873,USER_0420,MERCH_095,303.97,2025-02-02 12:48:58,Chicago,wallet,DEV_0221,0
TXN_006366,USER_0361,MERCH_090,438.17,2025-01-17 11:14:10,Dallas,debit_card,DEV_0109,0
TXN_002596,USER_0485,MERCH_024,116.33,2025-01-02 14:11:23,San Antonio,net_banking,DEV_0077,0
TXN_001717,USER_0136,MERCH_028,11.09,2025-03-03 06:44:51,Austin,net_banking,DEV_0112,0
TXN_002912,USER_0121,MERCH_083,248.09,2025-01-22 06:00:38,Dallas,wallet,DEV_0329,0
TXN_002843,USER_0395,MERCH_094,402.14,2025-02-14 04:06:58,Austin,wallet,DEV_0149,0
TXN_004027,USER_0053,MERCH_004,235.74,2025-01-06 22:28:50,Dallas,net_banking,DEV_0063,0
TXN_005488,USER_0162,MERCH_061,71.32,2025-03-16 05:34:42,Chicago,net_banking,DEV_0168,0
TXN_008634,USER_0484,MERCH_088,270.4,2025-02-02 08:38:47,San Diego,debit_card,DEV_0343,0
TXN_008037,USER_0260,MERCH_045,480.6,2025-02-15 14:47:31,New York,debit_card,DEV_0146,0
TXN_009232,USER_0082,MERCH_010,184.55,2025-01-31 02:24:11,New York,wallet,DEV_0206,0
TXN_000489,USER_0295,MERCH_050,217.29,2025-02-17 06:01:25,Dallas,debit_card,DEV_0285,0
TXN_000493,USER_0364,MERCH_057,249.46,2025-01-09 00:38:11,Austin,credit_card,DEV_0390,0
TXN_000690,USER_0361,MERCH_053,154.72,2025-01-04 19:49:19,Dallas,net_banking,DEV_0107,0
TXN_003821,USER_0175,MERCH_097,222.86,2025-02-22 01:50:48,Los Angeles,credit_card,DEV_0296,0
TXN_000602,USER_0040,MERCH_031,179.94,2025-02-01 00:31:56,Chicago,credit_card,DEV_0363,0
TXN_001911,USER_0232,MERCH_022,304.7,2025-02-27 09:31:42,San Antonio,debit_card,DEV_0296,0
TXN_001014,USER_0293,MERCH_094,489.88,2025-02-21 08:32:05,Los Angeles,net_banking,DEV_0371,0
TXN_006156,USER_0492,MERCH_071,329.66,2025-03-19 14:50:50,Phoenix,debit_card,DEV_0222,0
TXN_001993,USER_0244,MERCH_062,152.12,2025-03-06 19:28:13,Los Angeles,wallet,DEV_0253,0
TXN_005769,USER_0363,MERCH_038,49.15,2025-01-03 18:55:40,Chicago,wallet,DEV_0349,0
TXN_003757,USER_0157,MERCH_086,409.25,2025-02-23 12:04:30,Houston,wallet,DEV_0305,0
TXN_002366,USER_0337,MERCH_027,108.83,2025-01-16 20:29:26,San Antonio,UPI,DEV_0120,0
TXN_005283,USER_0297,MERCH_002,466.55,2025-02-02 21:38:07,Austin,net_banking,DEV_0052,0
TXN_004370,USER_0397,MERCH_056,155.33,2025-01-13 09:14:02,Chicago,debit_card,DEV_0303,0
TXN_006883,USER_0123,MERCH_078,47.95,2025-03-13 04:06:47,Dallas,net_banking,DEV_0339,0
TXN_007011,USER_0452,MERCH_048,163.66,2025-03-09 12:52:16,San Antonio,credit_card,DEV_0037,0
TXN_001361,USER_0323,MERCH_083,267.09,2025-01-29 05:23:13,San Diego,net_banking,DEV_0041,0
TXN_008461,USER_0405,MERCH_001,123.7,2025-01-31 15:23:14,Dallas,UPI,DEV_0194,0
TXN_001526,USER_0248,MERCH_092,478.32,2025-02-15 23:56:11,Phoenix,wallet,DEV_0206,0
TXN_001327,USER_0465,MERCH_032,191.12,2025-03-08 10:27:28,San Diego,credit_card,DEV_0006,0
TXN_008507,USER_0054,MERCH_084,56.57,2025-01-06 22:01:53,Philadelphia,net_banking,DEV_0139,0
TXN_009031,USER_0261,MERCH_096,420.28,2025-03-26 23:29:44,Los Angeles,UPI,DEV_0174,0
TXN_001551,USER_0096,MERCH_026,44.05,2025-02-07 11:11:54,Phoenix,debit_card,DEV_0120,0
TXN_007769,USER_0459,MERCH_099,42.98,2025-01-09 13:05:50,Houston,net_banking,DEV_0324,0
TXN_009908,USER_0050,MERCH_029,1113.79,2025-02-19 17:07:30,Dallas,UPI,DEV_0094,1
TXN_001337,USER_0475,MERCH_034,263.32,2025-02-12 07:25:48,Chicago,UPI,DEV_0378,0
TXN_003901,USER_0239,MERCH_078,410.99,2025-03-11 22:11:16,Dallas,credit_card,DEV_0347,0
TXN_003010,USER_0204,MERCH_068,243.9,2025-03-23 08:50:00,New York,wallet,DEV_0072,0
TXN_005041,USER_0170,MERCH_008,490.37,2025-03-08 06:18:51,Houston,wallet,DEV_0166,0
TXN_008825,USER_0410,MERCH_010,296.67,2025-03-14 16:51:00,Phoenix,credit_card,DEV_0065,0
TXN_002250,USER_0058,MERCH_046,368.63,2025-02-21 13:56:43,San Antonio,debit_card,DEV_0090,0
TXN_006533,USER_0115,MERCH_036,65.6,2025-02-23 22:27:24,New York,net_banking,DEV_0297,0
TXN_005039,USER_0223,MERCH_010,241.1,2025-03-10 06:07:37,Dallas,wallet,DEV_0086,0
TXN_002346,USER_0069,MERCH_096,46.25,2025-03-17 06:26:48,San Antonio,debit_card,DEV_0078,0
TXN_009282,USER_0169,MERCH_079,310.02,2025-01-14 00:07:15,Philadelphia,UPI,DEV_0384,0
TXN_005485,USER_0141,MERCH_007,405.27,2025-03-29 15:31:29,San Antonio,net_banking,DEV_0052,0
TXN_002784,USER_0073,MERCH_003,451.25,2025-03-29 17:41:20,San Diego,UPI,DEV_0250,0
TXN_005119,USER_0412,MERCH_014,21.22,2025-01-11 03:49:56,San Antonio,net_banking,DEV_0354,0
TXN_007550,USER_0347,MERCH_016,162.39,2025-01-26 09:24:28,Phoenix,credit_card,DEV_0088,0
TXN_005555,USER_0260,MERCH_015,437.33,2025-03-27 19:23:19,Los Angeles,credit_card,DEV_0159,0
TXN_005599,USER_0362,MERCH_054,58.37,2025-03-11 19:00:46,Houston,credit_card,DEV_0169,0
TXN_007630,USER_0254,MERCH_088,315.78,2025-03-02 00:21:49,San Diego,UPI,DEV_0084,0
TXN_000150,USER_0210,MERCH_043,167.32,2025-01-11 03:44:07,Chicago,UPI,DEV_0211,0
TXN_002804,USER_0080,MERCH_086,344.16,2025-03-11 13:42:55,Austin,wallet,DEV_0350,0
TXN_005874,USER_0187,MERCH_067,162.49,2025-02-10 21:12:52,Phoenix,wallet,DEV_0221,0
TXN_002086,USER_0466,MERCH_053,340.31,2025-03-06 15:39:56,Chicago,wallet,DEV_0134,0
TXN_003751,USER_0149,MERCH_041,14.84,2025-02-28 17:35:03,Chicago,wallet,DEV_0202,0
TXN_005612,USER_0189,MERCH_090,170.95,2025-03-09 04:47:41,Phoenix,UPI,DEV_0306,0
TXN_002259,USER_0111,MERCH_098,468.38,2025-01-27 16:17:58,Chicago,UPI,DEV_0257,0
TXN_004017,USER_0159,MERCH_071,54.45,2025-01-01 07:19:02,Philadelphia,credit_card,DEV_0061,0
TXN_006113,USER_0098,MERCH_014,191.99,2025-03-14 19:46:44,Chicago,net_banking,DEV_0066,0
TXN_006058,USER_0496,MERCH_037,186.06,2025-02-03 09:03:55,Chicago,credit_card,DEV_0034,0
TXN_002424,USER_0268,MERCH_014,53.4,2025-03-13 01:07:21,Austin,wallet,DEV_0186,0
TXN_008034,USER_0306,MERCH_074,226.72,2025-01-29 07:25:10,Phoenix,debit_card,DEV_0315,0
TXN_003856,USER_0356,MERCH_097,431.68,2025-03-06 00:13:24,Austin,credit_card,DEV_0292,0
TXN_000859,USER_0438,MERCH_052,147.02,2025-01-18 11:10:20,Austin,debit_card,DEV_0295,0
TXN_008170,USER_0482,MERCH_058,376.16,2025-03-17 06:54:16,Houston,UPI,DEV_0393,0
TXN_007591,USER_0022,MERCH_057,477.37,2025-02-15 17:36:46,Houston,credit_card,DEV_0270,0
TXN_008097,USER_0392,MERCH_008,175.41,2025-02-12 01:28:38,Dallas,UPI,DEV_0315,0
TXN_007320,USER_0182,MERCH_063,426.8,2025-03-31 05:27:54,Dallas,credit_card,DEV_0109,0
TXN_008563,USER_0207,MERCH_029,140.32,2025-01-25 20:46:07,Los Angeles,wallet,DEV_0227,0
TXN_004739,USER_0026,MERCH_026,30.61,2025-03-04 01:21:17,New York,credit_card,DEV_0207,0
TXN_008594,USER_0297,MERCH_070,22.61,2025-03-26 08:31:01,Los Angeles,wallet,DEV_0394,0
TXN_004462,USER_0381,MERCH_005,295.56,2025-02-12 12:24:20,San Diego,wallet,DEV_0229,0
TXN_005528,USER_0481,MERCH_038,334.68,2025-03-03 00:15:35,Philadelphia,UPI,DEV_0249,0
TXN_001364,USER_0056,MERCH_066,218.21,2025-01-10 04:09:52,San Diego,wallet,DEV_0130,0
TXN_001779,USER_0491,MERCH_014,275.76,2025-03-21 10:40:23,Philadelphia,credit_card,DEV_0104,0
TXN_009221,USER_0263,MERCH_047,260.79,2025-02-08 00:58:48,Austin,debit_card,DEV_0073,0
TXN_004785,USER_0260,MERCH_065,359.73,2025-02-04 18:33:55,San Diego,credit_card,DEV_0308,0
TXN_006334,USER_0209,MERCH_047,312.89,2025-01-03 00:46:10,Philadelphia,debit_card,DEV_0243,0
TXN_001818,USER_0145,MERCH_021,275.37,2025-01-07 08:12:16,Houston,wallet,DEV_0006,0
TXN_007799,USER_0476,MERCH_094,240.37,2025-02-21 06:15:52,Chicago,net_banking,DEV_0200,0
TXN_004937,USER_0101,MERCH_070,424.57,2025-02-20 22:45:46,San Diego,UPI,DEV_0024,0
TXN_002704,USER_0062,MERCH_004,89.38,2025-02-25 09:10:35,Chicago,debit_card,DEV_0229,0
TXN_005285,USER_0177,MERCH_053,255.16,2025-03-30 02:45:20,New York,wallet,DEV_0156,0
TXN_000175,USER_0184,MERCH_048,221.04,2025-01-24 17:01:16,Dallas,net_banking,DEV_0290,0
TXN_007481,USER_0476,MERCH_057,309.96,2025-03-10 23:58:54,Chicago,debit_card,DEV_0208,0
TXN_002093,USER_0173,MERCH_044,299.82,2025-03-01 20:51:03,Los Angeles,credit_card,DEV_0038,0
TXN_008750,USER_0138,MERCH_071,132.31,2025-02-05 14:32:58,San Antonio,UPI,DEV_0022,0
TXN_003491,USER_0309,MERCH_091,106.18,2025-01-01 23:47:09,Chicago,credit_card,DEV_0066,0
TXN_001920,USER_0371,MERCH_048,409.91,2025-02-22 04:36:06,New York,credit_card,DEV_0133,0
TXN_000082,USER_0264,MERCH_085,320.14,2025-02-02 13:02:42,Los Angeles,debit_card,DEV_0345,0
TXN_000816,USER_0069,MERCH_033,243.8,2025-01-23 13:47:39,Los Angeles,UPI,DEV_0307,0
TXN_008601,USER_0179,MERCH_090,43.2,2025-02-26 03:51:14,Dallas,credit_card,DEV_0229,0
TXN_007354,USER_0093,MERCH_059,233.53,2025-02-05 03:46:55,San Diego,UPI,DEV_0025,0
TXN_004396,USER_0209,MERCH_069,499.07,2025-01-02 15:35:10,Dallas,debit_card,DEV_0163,0
TXN_009181,USER_0048,MERCH_086,368.96,2025-03-19 21:18:30,Austin,credit_card,DEV_0120,0
TXN_005568,USER_0232,MERCH_035,344.27,2025-01-08 03:14:42,Los Angeles,net_banking,DEV_0346,0
TXN_000283,USER_0057,MERCH_064,302.4,2025-01-02 14:17:49,Dallas,wallet,DEV_0124,0
TXN_004120,USER_0374,MERCH_085,467.57,2025-02-09 09:25:51,Chicago,UPI,DEV_0229,0
TXN_007480,USER_0081,MERCH_079,448.41,2025-03-12 19:28:14,New York,credit_card,DEV_0009,0
TXN_000609,USER_0455,MERCH_049,88.84,2025-01-08 06:46:05,Dallas,credit_card,DEV_0174,0
TXN_002915,USER_0207,MERCH_003,40.85,2025-03-27 21:45:12,Los Angeles,debit_card,DEV_0145,0
TXN_001813,USER_0381,MERCH_028,206.2,2025-01-06 10:28:55,Houston,net_banking,DEV_0095,0
TXN_001271,USER_0126,MERCH_032,124.96,2025-01-31 07:14:40,Austin,credit_card,DEV_0353,0
TXN_005924,USER_0365,MERCH_084,50.05,2025-01-11 00:10:23,Austin,wallet,DEV_0124,0
TXN_009595,USER_0416,MERCH_031,401.76,2025-02-20 01:20:34,San Diego,credit_card,DEV_0332,0
